AB_Order,speaker_X,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id,distance_OTH,file_OTH,interval_OTH,item_OTH,language_OTH,offset_OTH,onset_OTH,phone_OTH,sex_OTH,speaker_OTH,word_OTH,distance_TGT,file_TGT,interval_TGT,item_TGT,language_TGT,offset_TGT,onset_TGT,phone_TGT,sex_TGT,speaker_TGT,word_TGT
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0403409,0.335821404194795,stimuli_raw/wav/Mrajesh1.wav,78,Mrajesh1_78,ENG,267.83,267.46272,l,M,Mrajesh,ALA,0.199616889532389,stimuli_raw/wav/Mnirbhay2.wav,27,Mnirbhay2_27,HIN,104.36,103.9,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0884434,0.282734927235648,stimuli_raw/wav/Mrajesh1.wav,84,Mrajesh1_84,ENG,285.64,285.24808,ʃ,M,Mrajesh,AXA,0.24569405164599,stimuli_raw/wav/Mnirbhay1.wav,27,Mnirbhay1_27,HIN,171.28,170.7166,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0992227,0.269350464894053,stimuli_raw/wav/FNiralee1.wav,83,FNiralee1_83,ENG,649.87823,649.4161,ʃ,F,FNiralee,AXA,0.247827572383064,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0402735,0.317603883913442,stimuli_raw/wav/Mrajesh2.wav,88,Mrajesh2_88,ENG,238.87,238.46441,s,M,Mrajesh,ASA,0.201874997888278,stimuli_raw/wav/Mnirbhay2.wav,26,Mnirbhay2_26,HIN,101.06,100.57,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0512341,0.309902067099757,stimuli_raw/wav/FNiralee2.wav,89,FNiralee2_89,ENG,350.62834,350.17028,s,F,FNiralee,ASA,0.255521191027019,stimuli_raw/wav/Fbhavya2.wav,26,Fbhavya2_26,HIN,84.27825,83.87,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,124.77548999999999,125.18796,Mrajesh1_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0991203,0.340653918645878,stimuli_raw/wav/FNiralee2.wav,92,FNiralee2_92,ENG,360.1,359.61024,ɦ,F,FNiralee,AHHA,0.253787874561922,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0883041,0.33101497988268,stimuli_raw/wav/Mrajesh1.wav,91,Mrajesh1_91,ENG,304.73,304.36526,ɦ,M,Mrajesh,AHHA,0.215905210360421,stimuli_raw/wav/Mnirbhay1.wav,26,Mnirbhay1_26,HIN,169.23984,168.79,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0522013,0.248548807891606,stimuli_raw/wav/FNiralee1.wav,6,FNiralee1_6,ENG,68.55116,68.05502,kʰ,F,FNiralee,AKHA,0.247830532851437,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,F,Fbhavya,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,ʈʰ,HIN,t_0889642,0.289515010493518,stimuli_raw/wav/Mrajesh2.wav,4,Mrajesh2_4,ENG,19.62,19.21365,kʰ,M,Mrajesh,AKHA,0.236386926403242,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,260.56219,261.06865,FNiralee1_33,ATRHA,33,F,ʈʰ,HIN,t_0404361,0.296357879856759,stimuli_raw/wav/Mrajesh1.wav,8,Mrajesh1_8,ENG,55.77,55.35,g,M,Mrajesh,AGA,0.253523877167204,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,ʈʰ,HIN,t_1000673,0.299722878692494,stimuli_raw/wav/FNiralee1.wav,8,FNiralee1_8,ENG,89.3136,88.84195,g,F,FNiralee,AGA,0.214329903015209,stimuli_raw/wav/Fbhavya1.wav,32,Fbhavya1_32,HIN,231.31,230.94251,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0405305,0.237637211187103,stimuli_raw/wav/Mrajesh2.wav,18,Mrajesh2_18,ENG,52.59264,52.23788,t͡ʃʰ,M,Mrajesh,ATXHA,0.206211269401755,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,ʈʰ,HIN,t_1003037,0.224569076055573,stimuli_raw/wav/FNiralee1.wav,16,FNiralee1_16,ENG,142.41555,141.90668,t͡ʃʰ,F,FNiralee,ATXHA,0.238506851762828,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0998422,0.326639783212694,stimuli_raw/wav/FNiralee1.wav,21,FNiralee1_21,ENG,164.8,164.24,d͡ʒ,F,FNiralee,ADXA,0.2362766155654,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889796,0.312838850569063,stimuli_raw/wav/Mrajesh2.wav,19,Mrajesh2_19,ENG,56.92073,56.54188,d͡ʒ,M,Mrajesh,ADXA,0.229140217223148,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,119.82003999999999,120.37226000000001,FNiralee2_33,ATRHA,33,F,ʈʰ,HIN,t_0888141,0.326658779953367,stimuli_raw/wav/Mrajesh2.wav,24,Mrajesh2_24,ENG,68.05261,67.66686,z,M,Mrajesh,AZA,0.236711880009262,stimuli_raw/wav/Mnirbhay1.wav,32,Mnirbhay1_32,HIN,212.59,212.14,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223000000001,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_0516303,0.324182102372187,stimuli_raw/wav/FNiralee2.wav,22,FNiralee2_22,ENG,79.23749,78.7,z,F,FNiralee,AZA,0.244884103477844,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,258.39535,258.87049,FNiralee1_32,ATRHA,32,F,ʈʰ,HIN,t_0405458,0.263272897500941,stimuli_raw/wav/Mrajesh2.wav,44,Mrajesh2_44,ENG,121.36,120.94246,tʰ,M,Mrajesh,ATHA,0.19618492870117,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,ʈʰ,HIN,t_0997343,0.255200804592584,stimuli_raw/wav/FNiralee2.wav,45,FNiralee2_45,ENG,156.25828,155.72736,tʰ,F,FNiralee,ATHA,0.234118139640919,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889958,0.309127369719668,stimuli_raw/wav/Mrajesh2.wav,46,Mrajesh2_46,ENG,127.29,126.92789,d,M,Mrajesh,ADA,0.229140217223148,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0522235,0.319875006170162,stimuli_raw/wav/FNiralee1.wav,46,FNiralee1_46,ENG,373.15218,372.64645,d,F,FNiralee,ADA,0.260938538916326,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,141.69,142.09,Mrajesh1_33,ATRHA,33,M,ʈʰ,HIN,t_0519933,0.32007181161284,stimuli_raw/wav/FNiralee1.wav,52,FNiralee1_52,ENG,417.29986,416.87951,n,F,FNiralee,ANA,0.214073130842688,stimuli_raw/wav/Fbhavya2.wav,32,Fbhavya2_32,HIN,100.32351,99.89,ʈʰ,F,Fbhavya,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,114.90941000000001,115.43,FNiralee2_31,ATRHA,31,F,ʈʰ,HIN,t_0408202,0.310870121895788,stimuli_raw/wav/Mrajesh1.wav,54,Mrajesh1_54,ENG,202.71,202.37083,n,M,Mrajesh,ANA,0.218513753382905,stimuli_raw/wav/Mnirbhay2.wav,33,Mnirbhay2_33,HIN,126.8,126.29,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,ʈʰ,HIN,t_0407383,0.349844440501464,stimuli_raw/wav/Mrajesh2.wav,63,Mrajesh2_63,ENG,172.87,172.52456,b,M,Mrajesh,ABA,0.217995952822271,stimuli_raw/wav/Mnirbhay2.wav,32,Mnirbhay2_32,HIN,123.68,123.11,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,ʈʰ,HIN,t_0998627,0.358205990387496,stimuli_raw/wav/FNiralee1.wav,62,FNiralee1_62,ENG,477.40014,476.94868,b,F,FNiralee,ABA,0.234118139640919,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,119.82003999999999,120.37226000000001,FNiralee2_33,ATRHA,33,F,ʈʰ,HIN,t_0406530,0.377447660986159,stimuli_raw/wav/Mrajesh1.wav,67,Mrajesh1_67,ENG,239.16,238.8,m,M,Mrajesh,AMA,0.218566110385599,stimuli_raw/wav/Mnirbhay2.wav,32,Mnirbhay2_32,HIN,123.68,123.11,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0522367,0.363989131883193,stimuli_raw/wav/FNiralee1.wav,69,FNiralee1_69,ENG,528.44725,527.96823,m,F,FNiralee,AMA,0.260938538916326,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0518821,0.393249705338785,stimuli_raw/wav/FNiralee2.wav,67,FNiralee2_67,ENG,238.51,238.07,j,F,FNiralee,AJA,0.25437166155373,stimuli_raw/wav/Fbhavya2.wav,32,Fbhavya2_32,HIN,100.32351,99.89,ʈʰ,F,Fbhavya,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,258.39535,258.87049,FNiralee1_32,ATRHA,32,F,ʈʰ,HIN,t_0888455,0.383669168399946,stimuli_raw/wav/Mrajesh2.wav,71,Mrajesh2_71,ENG,193.32,192.95967,j,M,Mrajesh,AJA,0.19445416842985,stimuli_raw/wav/Mnirbhay1.wav,32,Mnirbhay1_32,HIN,212.59,212.14,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223000000001,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_0998724,0.352948199939717,stimuli_raw/wav/FNiralee1.wav,73,FNiralee1_73,ENG,588.01231,587.54402,ɾ,F,FNiralee,ARA,0.21638753975903,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0521827,0.363121030684509,stimuli_raw/wav/Fsakshi2.wav,75,Fsakshi2_75,ENG,311.49,311.10428,ɾ,F,Fsakshi,ARA,0.260938538916326,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889436,0.359470570329852,stimuli_raw/wav/Mrajesh1.wav,77,Mrajesh1_77,ENG,266.02283,265.6,l,M,Mrajesh,ALA,0.229140217223148,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0520111,0.357137249513197,stimuli_raw/wav/FNiralee1.wav,76,FNiralee1_76,ENG,605.76817,605.33987,l,F,FNiralee,ALA,0.257273200769249,stimuli_raw/wav/Fbhavya2.wav,32,Fbhavya2_32,HIN,100.32351,99.89,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,119.82003999999999,120.37226000000001,FNiralee2_33,ATRHA,33,F,ʈʰ,HIN,t_0406764,0.293118925658475,stimuli_raw/wav/Mrajesh1.wav,83,Mrajesh1_83,ENG,283.76,283.33177,ʃ,M,Mrajesh,AXA,0.218566110385599,stimuli_raw/wav/Mnirbhay2.wav,32,Mnirbhay2_32,HIN,123.68,123.11,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_1003468,0.329984064889303,stimuli_raw/wav/FNiralee1.wav,82,FNiralee1_82,ENG,647.79427,647.29597,ʃ,F,FNiralee,AXA,0.270031488480686,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,114.90941000000001,115.43,FNiralee2_31,ATRHA,31,F,ʈʰ,HIN,t_0888661,0.293843685070757,stimuli_raw/wav/Mrajesh2.wav,89,Mrajesh2_89,ENG,240.59,240.12,s,M,Mrajesh,ASA,0.225779896147772,stimuli_raw/wav/Mnirbhay1.wav,32,Mnirbhay1_32,HIN,212.59,212.14,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0520213,0.326900499995599,stimuli_raw/wav/FNiralee1.wav,90,FNiralee1_90,ENG,698.81229,698.36577,s,F,FNiralee,ASA,0.25437166155373,stimuli_raw/wav/Fbhavya2.wav,32,Fbhavya2_32,HIN,100.32351,99.89,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,120.27,120.73,Fsakshi1_31,ATRHA,31,F,ʈʰ,HIN,t_0406021,0.314635919983338,stimuli_raw/wav/Mrajesh2.wav,93,Mrajesh2_93,ENG,248.84,248.4702,ɦ,M,Mrajesh,AHHA,0.240291514584989,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223000000001,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_1001220,0.334942045703653,stimuli_raw/wav/FNiralee1.wav,92,FNiralee1_92,ENG,713.63019,713.12009,ɦ,F,FNiralee,AHHA,0.218773980721461,stimuli_raw/wav/Fbhavya1.wav,32,Fbhavya1_32,HIN,231.31,230.94251,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_1008832,0.361922545398748,stimuli_raw/wav/FNiralee2.wav,4,FNiralee2_4,ENG,17.81,17.15,kʰ,F,FNiralee,AKHA,0.210912263331105,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,F,Fbhavya,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,128.58536999999998,129.07547,FNiralee2_36,ADRA,36,F,ɖ,HIN,t_0891381,0.350961684098714,stimuli_raw/wav/Mrajesh2.wav,4,Mrajesh2_4,ENG,19.62,19.21365,kʰ,M,Mrajesh,AKHA,0.241929148960971,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,276.27178,276.7203,FNiralee1_34,ADRA,34,F,ɖ,HIN,t_0891442,0.241820572847243,stimuli_raw/wav/Mrajesh2.wav,7,Mrajesh2_7,ENG,27.3,26.89984,g,M,Mrajesh,AGA,0.212446513524561,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_0527918,0.268254747006616,stimuli_raw/wav/FNiralee2.wav,9,FNiralee2_9,ENG,31.74054,31.15088,g,F,FNiralee,AGA,0.22108379153574,stimuli_raw/wav/Fbhavya2.wav,36,Fbhavya2_36,HIN,110.64522,110.28947,ɖ,F,Fbhavya,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,ɖ,HIN,t_1006578,0.321050737014544,stimuli_raw/wav/FNiralee2.wav,17,FNiralee2_17,ENG,64.0105,63.48,t͡ʃʰ,F,FNiralee,ATXHA,0.190730620377087,stimuli_raw/wav/Fbhavya1.wav,35,Fbhavya1_35,HIN,246.03,245.69698,ɖ,F,Fbhavya,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,123.68566000000001,124.1817,FNiralee2_34,ADRA,34,F,ɖ,HIN,t_0409660,0.302492727127919,stimuli_raw/wav/Mrajesh1.wav,18,Mrajesh1_18,ENG,106.35,105.91054,t͡ʃʰ,M,Mrajesh,ATXHA,0.278346421284581,stimuli_raw/wav/Mnirbhay2.wav,34,Mnirbhay2_34,HIN,132.05,131.55,ɖ,M,Mnirbhay,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_1006630,0.244665088363904,stimuli_raw/wav/FNiralee2.wav,21,FNiralee2_21,ENG,75.076,74.57,d͡ʒ,F,FNiralee,ADXA,0.19468027864673,stimuli_raw/wav/Fbhavya1.wav,35,Fbhavya1_35,HIN,246.03,245.69698,ɖ,F,Fbhavya,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,123.68566000000001,124.1817,FNiralee2_34,ADRA,34,F,ɖ,HIN,t_0891541,0.270269020775585,stimuli_raw/wav/Mrajesh2.wav,19,Mrajesh2_19,ENG,56.92073,56.54188,d͡ʒ,M,Mrajesh,ADXA,0.247541118882697,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,278.36311,278.81684,FNiralee1_35,ADRA,35,F,ɖ,HIN,t_0892469,0.285369140800602,stimuli_raw/wav/Mrajesh1.wav,22,Mrajesh1_22,ENG,116.38,115.97803,z,M,Mrajesh,AZA,0.212801850212192,stimuli_raw/wav/Mnirbhay1.wav,35,Mnirbhay1_35,HIN,233.54,233.08,ɖ,M,Mnirbhay,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,147.26092,147.63,Mrajesh1_35,ADRA,35,M,ɖ,HIN,t_0524480,0.251649366692202,stimuli_raw/wav/FNiralee1.wav,23,FNiralee1_23,ENG,189.40346,188.88816,z,F,FNiralee,AZA,0.208773454864222,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,F,Fbhavya,ADRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,128.58536999999998,129.07547,FNiralee2_36,ADRA,36,F,ɖ,HIN,t_0894297,0.312982001010309,stimuli_raw/wav/Mrajesh1.wav,44,Mrajesh1_44,ENG,170.45,170.00742,tʰ,M,Mrajesh,ATHA,0.25458695741709,stimuli_raw/wav/Mnirbhay1.wav,36,Mnirbhay1_36,HIN,235.42,234.99684,ɖ,M,Mnirbhay,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,100.21526,100.55,Mrajesh2_36,ADRA,36,M,ɖ,HIN,t_1009020,0.297009195867075,stimuli_raw/wav/FNiralee2.wav,43,FNiralee2_43,ENG,151.6,151.1213,tʰ,F,FNiralee,ATHA,0.22825478357686,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,F,Fbhavya,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_1004380,0.208660426858405,stimuli_raw/wav/FNiralee2.wav,47,FNiralee2_47,ENG,162.44044,162.01984,d,F,FNiralee,ADA,0.204266691195348,stimuli_raw/wav/Fbhavya1.wav,34,Fbhavya1_34,HIN,244.21963,243.83139,ɖ,F,Fbhavya,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,126.16475,126.6761,FNiralee2_35,ADRA,35,F,ɖ,HIN,t_0414233,0.24888829022747,stimuli_raw/wav/Mrajesh2.wav,47,Mrajesh2_47,ENG,129.07,128.7406,d,M,Mrajesh,ADA,0.280594514689852,stimuli_raw/wav/Mnirbhay2.wav,36,Mnirbhay2_36,HIN,139.1,138.54,ɖ,M,Mnirbhay,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_1006762,0.288714573702993,stimuli_raw/wav/FNiralee2.wav,53,FNiralee2_53,ENG,185.38,184.88,n,F,FNiralee,ANA,0.19468027864673,stimuli_raw/wav/Fbhavya1.wav,35,Fbhavya1_35,HIN,246.03,245.69698,ɖ,F,Fbhavya,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,126.16475,126.6761,FNiralee2_35,ADRA,35,F,ɖ,HIN,t_0890912,0.26035139521912,stimuli_raw/wav/Mrajesh1.wav,53,Mrajesh1_53,ENG,200.86,200.47,n,M,Mrajesh,ANA,0.235369396832724,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,278.36311,278.81684,FNiralee1_35,ADRA,35,F,ɖ,HIN,t_0893567,0.289853172179133,stimuli_raw/wav/Mrajesh2.wav,61,Mrajesh2_61,ENG,169.35,168.97163,b,M,Mrajesh,ABA,0.212801850212192,stimuli_raw/wav/Mnirbhay1.wav,35,Mnirbhay1_35,HIN,233.54,233.08,ɖ,M,Mnirbhay,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_0525817,0.276272120072874,stimuli_raw/wav/FNiralee2.wav,62,FNiralee2_62,ENG,211.32,210.86227,b,F,FNiralee,ABA,0.203876331320164,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,F,Fbhavya,ADRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,280.49093999999997,280.92381,FNiralee1_36,ADRA,36,F,ɖ,HIN,t_0891912,0.32321043751671,stimuli_raw/wav/Mrajesh2.wav,69,Mrajesh2_69,ENG,187.88,187.55426,m,M,Mrajesh,AMA,0.239170644096838,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,ɖ,HIN,t_1010358,0.340572206458176,stimuli_raw/wav/FNiralee1.wav,68,FNiralee1_68,ENG,526.14886,525.72241,m,F,FNiralee,AMA,0.218905555084307,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,F,Fbhavya,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,ɖ,HIN,t_1008066,0.314226060405413,stimuli_raw/wav/FNiralee1.wav,72,FNiralee1_72,ENG,545.63786,545.20555,j,F,FNiralee,AJA,0.190730620377087,stimuli_raw/wav/Fbhavya1.wav,35,Fbhavya1_35,HIN,246.03,245.69698,ɖ,F,Fbhavya,ADRA
